ISO code,year,value
SGP,2017,3.43673E+11
SGP,2018,3.77124E+11
SGP,2019,3.76162E+11
SGP,2020,3.49166E+11
SGP,2021,4.36591E+11
SGP,2022,5.09018E+11
SGP,2023,5.0544E+11
SGP,2024,5.47387E+11
SGP,2025,
SLB,2000,419842674.2
SLB,2001,409508553
SLB,2002,346406738.9
SLB,2003,417666638.6
SLB,2004,468000121.3
SLB,2005,552881356.7
SLB,2006,617257457.8
SLB,2007,695291218
SLB,2008,776335523.5
SLB,2009,805557289.5
SLB,2010,898128551.3
SLB,2011,1063898227
SLB,2012,1185217634
SLB,2013,1285905958
SLB,2014,1335576763
SLB,2015,1307908814
SLB,2016,1379486291
SLB,2017,1469790526
SLB,2018,1615473250
SLB,2019,1619150564
SLB,2020,1536143428
SLB,2021,1558312104
SLB,2022,1466670930
SLB,2023,1506124566
SLB,2024,1583964704
SLB,2025,
SLE,2000,635866403.8
SLE,2001,1681473894
SLE,2002,1933863911
SLE,2003,2142618046
SLE,2004,2237350687
SLE,2005,2545275313
SLE,2006,3263697467
SLE,2007,3632957611
SLE,2008,4157895298
SLE,2009,3953403098
SLE,2010,4262805967
SLE,2011,4861632885
SLE,2012,6141666509
SLE,2013,7502762863
SLE,2014,7686138791
SLE,2015,6788352975
SLE,2016,6084297211
SLE,2017,5749846528
SLE,2018,6390514689
SLE,2019,6523577594
SLE,2020,6688307703
SLE,2021,7166931485
SLE,2022,7121125278
SLE,2023,6415852767
SLE,2024,6971127235
SLE,2025,
SLV,2000,11784927700
SLV,2001,12282533600
SLV,2002,12664190300
SLV,2003,13243892200
SLV,2004,13724810900
SLV,2005,14698000000
SLV,2006,15999890000
SLV,2007,17011750000
SLV,2008,17986890000
SLV,2009,17601620000
SLV,2010,18447920000
SLV,2011,20283780000
SLV,2012,21386150000
SLV,2013,21990960000
SLV,2014,22593470000
SLV,2015,23438240000
SLV,2016,24191430000
SLV,2017,24979190000
SLV,2018,26020850000
SLV,2019,26881140000
SLV,2020,24921190000
SLV,2021,29043140000
SLV,2022,31870120000
SLV,2023,33853940000
SLV,2024,35364960000
SLV,2025,
SMR,2000,1007661367
SMR,2001,1059529812
SMR,2002,1148872072
SMR,2003,1462590267
SMR,2004,1715340543
SMR,2005,1786514058
SMR,2006,1909765165
SMR,2007,2188654628
SMR,2008,2403213305
SMR,2009,2064277126
SMR,2010,1881191925
SMR,2011,1813717439
SMR,2012,1604701299
SMR,2013,1678741475
SMR,2014,1673911426
SMR,2015,1419401071
SMR,2016,1468343140
SMR,2017,1528620346
SMR,2018,1655353653
SMR,2019,1616340692
SMR,2020,1541248249
SMR,2021,1855652786
SMR,2022,1829211864
SMR,2023,2027527228
SMR,2024,
SMR,2025,
SOM,2000,3412797450
SOM,2001,2252847465
SOM,2002,2192684135
SOM,2003,2836724352
SOM,2004,3859592813
SOM,2005,4683246454
SOM,2006,5026743282
SOM,2007,5430713729
SOM,2008,5913620293
SOM,2009,2948594552
SOM,2010,2687807004
SOM,2011,2906000097
SOM,2012,4364670160
SOM,2013,5062881600
SOM,2014,5728399720
SOM,2015,6152149100
SOM,2016,6613743070
SOM,2017,7621501710
SOM,2018,7873000000
SOM,2019,8656000000
SOM,2020,8628000000
SOM,2021,9483000000
SOM,2022,10203000000
SOM,2023,10958000000
SOM,2024,11967000000
SOM,2025,
SRB,2000,7326373882
SRB,2001,13599378662
SRB,2002,17930583571
SRB,2003,23593044418
SRB,2004,26845632342
SRB,2005,28334256181
SRB,2006,33298057362
SRB,2007,44888028946
SRB,2008,54220641202
SRB,2009,46955984410
SRB,2010,43536629233
SRB,2011,51251098408
SRB,2012,45103269969
SRB,2013,50455529604
SRB,2014,49114321280
SRB,2015,41297410635
SRB,2016,42225495910
SRB,2017,45972834714
SRB,2018,52787520249
SRB,2019,53864693665
SRB,2020,55874017669
SRB,2021,66159884073
SRB,2022,66809895701
SRB,2023,81343999280
SRB,2024,90097765959
SRB,2025,
SSA,2000,4.19896E+11
SSA,2001,4.02042E+11
SSA,2002,4.40921E+11
SSA,2003,5.56578E+11
SSA,2004,6.91867E+11
SSA,2005,8.23669E+11
SSA,2006,9.72568E+11
SSA,2007,1.1245E+12
SSA,2008,1.27298E+12
SSA,2009,1.20867E+12
SSA,2010,1.4387E+12
SSA,2011,1.61794E+12
SSA,2012,1.6729E+12
SSA,2013,1.77651E+12
SSA,2014,1.84591E+12
SSA,2015,1.62449E+12
SSA,2016,1.46185E+12
SSA,2017,1.59409E+12
SSA,2018,1.71367E+12
SSA,2019,1.95201E+12
SSA,2020,1.80233E+12
SSA,2021,2.03024E+12
SSA,2022,2.16746E+12
SSA,2023,1.97954E+12
SSA,2024,1.82717E+12
SSA,2025,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,14586253383
SSD,2009,12231264525
SSD,2010,14602072411
SSD,2011,14907308933
SSD,2012,11931472169
SSD,2013,18426469017
SSD,2014,13962212847
SSD,2015,11997800760
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
SSD,2023,
SSD,2024,
SSD,2025,
SSF,2000,4.28789E+11
SSF,2001,4.10936E+11
SSF,2002,4.49501E+11
SSF,2003,5.6592E+11
SSF,2004,7.02843E+11
SSF,2005,8.36994E+11
SSF,2006,9.88873E+11
SSF,2007,1.14524E+12
SSF,2008,1.30103E+12
SSF,2009,1.24196E+12
SSF,2010,1.46962E+12
SSF,2011,1.65096E+12
SSF,2012,1.7173E+12
SSF,2013,1.82549E+12
SSF,2014,1.90291E+12
SSF,2015,1.68802E+12
SSF,2016,1.5319E+12
SSF,2017,1.67213E+12
SSF,2018,1.7988E+12
SSF,2019,2.04571E+12
SSF,2020,1.90239E+12
SSF,2021,2.1408E+12
SSF,2022,2.29262E+12
SSF,2023,2.1176E+12
SSF,2024,1.97908E+12
SSF,2025,
SST,2000,76518051458
SST,2001,77518242612
SST,2002,83414441022
SST,2003,99643830273
SST,2004,1.15417E+11
SST,2005,1.29917E+11
SST,2006,1.45908E+11
SST,2007,1.71435E+11
SST,2008,1.89079E+11
SST,2009,1.61752E+11
SST,2010,1.72476E+11
SST,2011,1.93343E+11
SST,2012,1.94404E+11
SST,2013,2.01576E+11
SST,2014,2.08778E+11
SST,2015,1.93085E+11
SST,2016,1.95789E+11
SST,2017,2.13265E+11
SST,2018,2.30122E+11
SST,2019,2.3134E+11
SST,2020,2.08802E+11
SST,2021,2.44179E+11
SST,2022,2.70716E+11
SST,2023,2.87375E+11
SST,2024,3.10642E+11
SST,2025,
STP,2000,76198394.82
STP,2001,75951133.38
STP,2002,85171073.88
STP,2003,102085769.1
STP,2004,114582283.9
STP,2005,136450662.4
STP,2006,142775104.1
STP,2007,149146918.9
STP,2008,188021165
STP,2009,200668065
STP,2010,190021192.5
STP,2011,226455001.2
STP,2012,225815131.9
STP,2013,267041747.6
STP,2014,293119143.2
STP,2015,259999643
STP,2016,292267272.2
STP,2017,322002845.2
STP,2018,383717327.8
STP,2019,412976082.6
STP,2020,471229484.6
STP,2021,524402455.5
STP,2022,540809499.2
STP,2023,690456806.7
STP,2024,822154621.1
STP,2025,
SUR,2000,947671969.7
SUR,2001,834279357.8
SUR,2002,1093574468
SUR,2003,1274190311
SUR,2004,1484092538
SUR,2005,1793410397
SUR,2006,2626380435
SUR,2007,2936612022
SUR,2008,3532969035
SUR,2009,3875409836
SUR,2010,4368370998
SUR,2011,4422276622
SUR,2012,4980000000
SUR,2013,5145757576
SUR,2014,5240606061
SUR,2015,5126237646
SUR,2016,3317421648
SUR,2017,3591679431
SUR,2018,3996198867
SUR,2019,4016040575
SUR,2020,2911807496
SUR,2021,3107923198
SUR,2022,3791603200
SUR,2023,3472693412
SUR,2024,4416775112
SUR,2025,
SVK,2000,29215726005
SVK,2001,30726659551
SVK,2002,35243658399
SVK,2003,46616149117
SVK,2004,57215475076
SVK,2005,62547753148
SVK,2006,70751813443
SVK,2007,86587749518
SVK,2008,1.0083E+11
SVK,2009,89342984698
SVK,2010,91112160801
SVK,2011,99705104723
SVK,2012,94724394278
SVK,2013,99134277850
SVK,2014,1.01713E+11
SVK,2015,89178548717
SVK,2016,90347173229
SVK,2017,95978130735
SVK,2018,1.06612E+11
SVK,2019,1.05843E+11
SVK,2020,1.07733E+11
SVK,2021,1.20511E+11
SVK,2022,1.15793E+11
SVK,2023,1.33579E+11
SVK,2024,1.40934E+11
SVK,2025,
SVN,2000,20159190702
SVN,2001,20668868707
SVN,2002,23214593516
SVN,2003,29360575032
SVN,2004,34156553313
SVN,2005,35947936824
SVN,2006,39260368837
SVN,2007,47880266543
SVN,2008,55509332322
SVN,2009,49975540955
SVN,2010,47793117241
SVN,2011,51199194599
SVN,2012,46167053954
SVN,2013,47867056859
SVN,2014,49514466380
SVN,2015,42709468275
SVN,2016,44290685824
SVN,2017,48153200135
SVN,2018,53689067640
SVN,2019,53909922736
SVN,2020,53384760135
SVN,2021,61540813362
SVN,2022,59899117741
SVN,2023,69255264238
SVN,2024,72972015197
SVN,2025,
SWE,2000,2.62904E+11
SWE,2001,2.42498E+11
SWE,2002,2.67372E+11
SWE,2003,3.34072E+11
SWE,2004,3.84545E+11
SWE,2005,3.91688E+11
SWE,2006,4.22528E+11
SWE,2007,4.90048E+11
SWE,2008,5.14614E+11
SWE,2009,4.34312E+11
SWE,2010,4.92751E+11
SWE,2011,5.70539E+11
SWE,2012,5.4974E+11
SWE,2013,5.84125E+11
SWE,2014,5.77728E+11
SWE,2015,5.01602E+11
SWE,2016,5.13058E+11
SWE,2017,5.35172E+11
SWE,2018,5.49649E+11
SWE,2019,5.30894E+11
SWE,2020,5.44266E+11
SWE,2021,6.31693E+11
SWE,2022,5.75071E+11
SWE,2023,5.78991E+11
SWE,2024,6.03715E+11
SWE,2025,
SWZ,2000,1697161558
SWZ,2001,1502870486
SWZ,2002,1393945031
SWZ,2003,2149632433
SWZ,2004,2710331785
SWZ,2005,3097946371
SWZ,2006,3215307901
SWZ,2007,3391122887
SWZ,2008,3235921171
SWZ,2009,3525213502
SWZ,2010,4360714359
SWZ,2011,4722912047
SWZ,2012,4747813067
SWZ,2013,4463396204
SWZ,2014,4285065665
SWZ,2015,3908217914
SWZ,2016,3722306117
SWZ,2017,4462640651
SWZ,2018,4643751059
SWZ,2019,4617018959
SWZ,2020,4134677810
SWZ,2021,4807069277
SWZ,2022,4746660274
SWZ,2023,4621191262
SWZ,2024,4858885841
SWZ,2025,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,854972067
SXM,2010,892290502.8
SXM,2011,936089385.5
SXM,2012,985865921.8
SXM,2013,1022905028
SXM,2014,1361811508
SXM,2015,1417888715
SXM,2016,1427017207
SXM,2017,1353212123
SXM,2018,1259200447
SXM,2019,1407880447
SXM,2020,1236428101
SXM,2021,1353071061
SXM,2022,1592564639
SXM,2023,1686525953
SXM,2024,1797836666
SXM,2025,
SYC,2000,654212394.3
SYC,2001,662064155.9
SYC,2002,742134837.5
SYC,2003,750847230.1
SYC,2004,893012218.2
SYC,2005,977899381.8
SYC,2006,1081441283
SYC,2007,1077308814
SYC,2008,979597394.3
SYC,2009,850901620.4
SYC,2010,981616542.3
SYC,2011,1058918707
SYC,2012,1089407839
SYC,2013,1333160407
SYC,2014,1387577870
SYC,2015,1432403352
SYC,2016,1568513348
SYC,2017,1675370641
SYC,2018,1784313927
SYC,2019,1868690097
SYC,2020,1382551752
SYC,2021,1487173795
SYC,2022,2018346589
SYC,2023,2187379755
SYC,2024,2167239562
SYC,2025,
SYR,2000,18937052543
SYR,2001,20237024725
SYR,2002,20669357462
SYR,2003,21828144686
SYR,2004,25086950495
SYR,2005,28858965517
SYR,2006,33751788856
SYR,2007,40465318382
SYR,2008,52557913569
SYR,2009,54111735629
SYR,2010,61390830875
SYR,2011,67539428159
SYR,2012,43190318033
SYR,2013,21361254635
SYR,2014,21502061466
SYR,2015,16466863117
SYR,2016,12597854877
SYR,2017,16369843352
SYR,2018,21497782868
SYR,2019,22583045060
SYR,2020,12047752036
SYR,2021,14353205678
SYR,2022,23622827080
SYR,2023,
SYR,2024,
SYR,2025,
TCA,2000,
TCA,2001,358744800
TCA,2002,366707900
TCA,2003,409753600
TCA,2004,485598800
TCA,2005,578645800
TCA,2006,721891500
TCA,2007,773490000
TCA,2008,862684000
TCA,2009,703176000
TCA,2010,686788000
TCA,2011,842941000
TCA,2012,832848000
TCA,2013,863328000
TCA,2014,956605000
TCA,2015,1078274000
TCA,2016,1202078000
TCA,2017,1197958000
TCA,2018,1314329000
TCA,2019,1371838000
TCA,2020,918387000
TCA,2021,1236459000
TCA,2022,1434119000
TCA,2023,1638653000
TCA,2024,1745378000
TCA,2025,
TCD,2000,1388506772
TCD,2001,1710843377
TCD,2002,1997005709
TCD,2003,2742815072
TCD,2004,4422855661
TCD,2005,8655892393
TCD,2006,9709626596
TCD,2007,10865385132
TCD,2008,13385593990
TCD,2009,12317614054
TCD,2010,14058506664
TCD,2011,16685349674
TCD,2012,17892228570
TCD,2013,17865316886
TCD,2014,18144336904
TCD,2015,14559599500
TCD,2016,13026289836
TCD,2017,13349041409
TCD,2018,15327000249
TCD,2019,14905517743
TCD,2020,14932897821
TCD,2021,16871937698
TCD,2022,17828508290
TCD,2023,18340233749
TCD,2024,19518819751
TCD,2025,
TEA,2000,1.7466E+12
TEA,2001,1.86078E+12
TEA,2002,2.06145E+12
TEA,2003,2.33515E+12
TEA,2004,2.70916E+12
TEA,2005,3.13637E+12
TEA,2006,3.77875E+12
TEA,2007,4.78127E+12
TEA,2008,6.05465E+12
TEA,2009,6.57333E+12
TEA,2010,7.9988E+12
TEA,2011,9.76226E+12
TEA,2012,1.0892E+13
TEA,2013,1.20327E+13
TEA,2014,1.29887E+13
TEA,2015,1.35323E+13
TEA,2016,1.38272E+13
TEA,2017,1.50971E+13
TEA,2018,1.68813E+13
TEA,2019,1.74817E+13
TEA,2020,1.77832E+13
TEA,2021,2.12052E+13
TEA,2022,2.15372E+13
TEA,2023,2.16177E+13
TEA,2024,2.22334E+13
TEA,2025,
TEC,2000,8.96291E+11
TEC,2001,9.1168E+11
TEC,2002,1.02483E+12
TEC,2003,1.26102E+12
TEC,2004,1.63137E+12
TEC,2005,2.04299E+12
TEC,2006,2.47127E+12
TEC,2007,3.17913E+12
TEC,2008,3.93616E+12
TEC,2009,3.1218E+12
TEC,2010,3.66784E+12
TEC,2011,4.46121E+12
TEC,2012,4.65639E+12
TEC,2013,4.92481E+12
TEC,2014,4.65302E+12
TEC,2015,3.63366E+12
TEC,2016,3.49209E+12
TEC,2017,3.92765E+12
TEC,2018,4.09899E+12
TEC,2019,4.18453E+12
TEC,2020,3.92414E+12
TEC,2021,4.63776E+12
TEC,2022,5.26448E+12
TEC,2023,5.56278E+12
TEC,2024,6.13167E+12
TEC,2025,
TGO,2000,2106848752
TGO,2001,2093498674
TGO,2002,2410199032
TGO,2003,2987984051
TGO,2004,3191561509
TGO,2005,3221910408
TGO,2006,3320907722
TGO,2007,3759962853
TGO,2008,4578847113
TGO,2009,4721888275
TGO,2010,4746386893
TGO,2011,5422439152
TGO,2012,5413541649
TGO,2013,6021729630
TGO,2014,6393314708
TGO,2015,5755457836
TGO,2016,6071167584
TGO,2017,6387424240
TGO,2018,7029215766
TGO,2019,6992654019
TGO,2020,7486031562
TGO,2021,8541668141
TGO,2022,8646453099
TGO,2023,9816236303
TGO,2024,10651180147
TGO,2025,
THA,2000,1.26392E+11
THA,2001,1.20296E+11
THA,2002,1.34301E+11
THA,2003,1.52281E+11
THA,2004,1.72896E+11
THA,2005,1.89318E+11
THA,2006,2.21758E+11
THA,2007,2.62943E+11
THA,2008,2.91383E+11
THA,2009,2.81711E+11
THA,2010,3.41105E+11
THA,2011,3.70819E+11
THA,2012,3.97558E+11
THA,2013,4.20334E+11
THA,2014,4.07339E+11
THA,2015,4.01296E+11
THA,2016,4.13366E+11
THA,2017,4.56357E+11
THA,2018,5.06754E+11
THA,2019,5.43977E+11
THA,2020,5.00462E+11
THA,2021,5.06195E+11
THA,2022,4.95645E+11
THA,2023,5.15906E+11
THA,2024,5.26518E+11
THA,2025,
TJK,2000,860541842.3
TJK,2001,1080772551
TJK,2002,1221106220
TJK,2003,1555318261
TJK,2004,2076176869
TJK,2005,2312352021
TJK,2006,2830213849
TJK,2007,3719524541
TJK,2008,5161299725
TJK,2009,4979472364
TJK,2010,5642221099
TJK,2011,6522756255
TJK,2012,7633036903
TJK,2013,8448411318
TJK,2014,9112605459
TJK,2015,8271431485
TJK,2016,6992416097
TJK,2017,7536402853
TJK,2018,7764999999
TJK,2019,8300813599
TJK,2020,8133963551
TJK,2021,8937805347
TJK,2022,10713525200
TJK,2023,12244169293
TJK,2024,14204575549
TJK,2025,
TKM,2000,2904663311
TKM,2001,3534772732
TKM,2002,4462029109
TKM,2003,5977440583
TKM,2004,6838351088
TKM,2005,8103901996
TKM,2006,10276674365
TKM,2007,12664165103
TKM,2008,19271523179
TKM,2009,20214385965
TKM,2010,22583157895
TKM,2011,29233333333
TKM,2012,35164210526
TKM,2013,39197543860
TKM,2014,43524210526
TKM,2015,35799714286
TKM,2016,36169428571
TKM,2017,37926285714
TKM,2018,40765428571
TKM,2019,40810067975
TKM,2020,41509903182
TKM,2021,40589905812
TKM,2022,42208726138
TKM,2023,45894538666
TKM,2024,51387209872
TKM,2025,
TLA,2000,2.21446E+12
TLA,2001,2.16136E+12
TLA,2002,1.92732E+12
TLA,2003,1.96052E+12
TLA,2004,2.26488E+12
TLA,2005,2.752E+12
TLA,2006,3.23493E+12
TLA,2007,3.82696E+12
TLA,2008,4.46581E+12
TLA,2009,4.17679E+12
TLA,2010,5.21262E+12
TLA,2011,5.94222E+12
TLA,2012,5.99925E+12
TLA,2013,6.04463E+12
TLA,2014,6.00526E+12
TLA,2015,5.06861E+12
TLA,2016,4.92209E+12
TLA,2017,5.48276E+12
TLA,2018,5.34706E+12
TLA,2019,5.23055E+12
TLA,2020,4.38791E+12
TLA,2021,5.11894E+12
TLA,2022,5.85188E+12
TLA,2023,6.59134E+12
TLA,2024,6.7769E+12
TLA,2025,
TLS,2000,366924276.5
TLS,2001,477359252.6
TLS,2002,469455490.8
TLS,2003,490439116.2
TLS,2004,440771962.2
TLS,2005,462267954
TLS,2006,453792414.6
TLS,2007,542795446.5
TLS,2008,648523571.3
TLS,2009,726937835.8
TLS,2010,881909347.1
TLS,2011,1042534598
TLS,2012,1160555040
TLS,2013,1395727421
TLS,2014,1447535183
TLS,2015,1590282371
TLS,2016,1640464612
TLS,2017,1584878440
TLS,2018,1555988614
TLS,2019,2032550389
TLS,2020,2162619241
TLS,2021,3625024341
TLS,2022,3208599889
TLS,2023,2079767170
TLS,2024,1865608515
TLS,2025,
TMN,2000,5.73242E+11
TMN,2001,5.7641E+11
TMN,2002,5.61356E+11
TMN,2003,6.20752E+11
TMN,2004,7.35138E+11
TMN,2005,8.51999E+11
TMN,2006,9.91121E+11
TMN,2007,1.20418E+12
TMN,2008,1.45884E+12
TMN,2009,1.41058E+12
TMN,2010,1.61638E+12
TMN,2011,1.89487E+12
TMN,2012,2.04068E+12
TMN,2013,1.91691E+12
TMN,2014,1.9058E+12
TMN,2015,1.76669E+12
TMN,2016,1.83372E+12
TMN,2017,1.86213E+12
TMN,2018,1.8616E+12
TMN,2019,1.81722E+12
TMN,2020,1.65243E+12
TMN,2021,1.9216E+12
TMN,2022,2.14165E+12
TMN,2023,2.07682E+12
TMN,2024,2.18989E+12
TMN,2025,
TON,2000,204848487.8
TON,2001,181117230.4
TON,2002,182764280.8
TON,2003,202246591.2
TON,2004,230678011.4
TON,2005,261823805.4
TON,2006,292232703.3
TON,2007,298519623.3
TON,2008,344438844.3
TON,2009,312415028.4
TON,2010,366887375
TON,2011,414143828.5
TON,2012,471122971.3
TON,2013,451788498.3
TON,2014,440997738
TON,2015,437525514.2
TON,2016,420828262.3
TON,2017,459976850.3
TON,2018,493530783
TON,2019,506031239
TON,2020,506571467.9
TON,2021,519306352.8
TON,2022,556514555.4
TON,2023,591139749.4
TON,2024,
TON,2025,
TSA,2000,5.44941E+11
TSA,2001,5.62554E+11
TSA,2002,5.93707E+11
TSA,2003,6.94776E+11
TSA,2004,8.0416E+11
TSA,2005,9.2442E+11
TSA,2006,1.05188E+12
TSA,2007,1.34215E+12
TSA,2008,1.34738E+12
TSA,2009,1.50296E+12
TSA,2010,1.86983E+12
TSA,2011,2.04574E+12
TSA,2012,2.05796E+12
TSA,2013,2.1111E+12
TSA,2014,2.32306E+12
TSA,2015,2.4145E+12
TSA,2016,2.67931E+12
TSA,2017,3.07596E+12
TSA,2018,3.15984E+12
TSA,2019,3.31848E+12
TSA,2020,3.17277E+12
TSA,2021,3.71705E+12
TSA,2022,3.93064E+12
TSA,2023,4.2103E+12
TSA,2024,4.5123E+12
TSA,2025,
TSS,2000,4.28789E+11
TSS,2001,4.10936E+11
TSS,2002,4.49501E+11
TSS,2003,5.6592E+11
TSS,2004,7.02843E+11
TSS,2005,8.36994E+11
TSS,2006,9.88873E+11
TSS,2007,1.14524E+12
TSS,2008,1.30103E+12
TSS,2009,1.24196E+12
TSS,2010,1.46962E+12
TSS,2011,1.65096E+12
TSS,2012,1.7173E+12
TSS,2013,1.82549E+12
TSS,2014,1.90291E+12
TSS,2015,1.68802E+12
TSS,2016,1.5319E+12
TSS,2017,1.67213E+12
TSS,2018,1.7988E+12
TSS,2019,2.04571E+12
TSS,2020,1.90239E+12
TSS,2021,2.1408E+12
TSS,2022,2.29262E+12
TSS,2023,2.1176E+12
TSS,2024,1.97908E+12
TSS,2025,
TTO,2000,8154342116
TTO,2001,8824849191
TTO,2002,9008298229
TTO,2003,11305459802
TTO,2004,13280291990
TTO,2005,15982389018
TTO,2006,18369361094
TTO,2007,21641620050
TTO,2008,27871587350
TTO,2009,19172165226
TTO,2010,22157920592
TTO,2011,25433007437
TTO,2012,27147349937
TTO,2013,28560537057
TTO,2014,29474180005
TTO,2015,26841141793
TTO,2016,23624322193
TTO,2017,23830750901
TTO,2018,23883058083
TTO,2019,23477745792
TTO,2020,20888515184
TTO,2021,24222963263
TTO,2022,28341164301
TTO,2023,25036993423
TTO,2024,25633544529
TTO,2025,
TUN,2000,21473528161
TUN,2001,22065832449
TUN,2002,23141616605
TUN,2003,27453902261
TUN,2004,31183885241
TUN,2005,32272186695
TUN,2006,34376664601
TUN,2007,38915353867
TUN,2008,44859439902
TUN,2009,43455740497
TUN,2010,46206091938
TUN,2011,48123325825
TUN,2012,47311401813
TUN,2013,48685446414
TUN,2014,50271812921
TUN,2015,45779494042
TUN,2016,44360072680
TUN,2017,42163530591
TUN,2018,42686504460
TUN,2019,41905642419
TUN,2020,42491780918
TUN,2021,47073234359
TUN,2022,44929920093
TUN,2023,48205328303
TUN,2024,51332285657
TUN,2025,
TUR,2000,2.74748E+11
TUR,2001,2.02195E+11
TUR,2002,2.40778E+11
TUR,2003,3.15393E+11
TUR,2004,4.10157E+11
TUR,2005,5.08314E+11
TUR,2006,5.59668E+11
TUR,2007,6.85228E+11
TUR,2008,7.75416E+11
TUR,2009,6.53894E+11
TUR,2010,7.82546E+11
TUR,2011,8.44193E+11
TUR,2012,8.85328E+11
TUR,2013,9.62168E+11
TUR,2014,9.42343E+11
TUR,2015,8.6546E+11
TUR,2016,8.70818E+11
TUR,2017,8.63875E+11
TUR,2018,7.88357E+11
TUR,2019,7.75853E+11
TUR,2020,7.33628E+11
TUR,2021,8.39939E+11
TUR,2022,9.26097E+11
TUR,2023,1.14124E+12
TUR,2024,1.35912E+12
TUR,2025,
TUV,2000,15073975.53
TUV,2001,13964732.33
TUV,2002,16842672.6
TUV,2003,19456338.03
TUV,2004,22798274.98
TUV,2005,22909979.82
TUV,2006,24096875.46
TUV,2007,28450168.69
TUV,2008,31874434.86
TUV,2009,28076983.97
TUV,2010,32105408.48
TUV,2011,39196957.49
TUV,2012,39345579.47
TUV,2013,38615890.63
TUV,2014,38760982.65
TUV,2015,36811936.08
TUV,2016,41629064.22
TUV,2017,45276595.35
TUV,2018,48015259.88
TUV,2019,54123198.57
TUV,2020,51746594.31
TUV,2021,60196405.71
TUV,2022,59065982.09
TUV,2023,62280311.59
TUV,2024,
TUV,2025,
TZA,2000,13371767082
TZA,2001,13563990022
TZA,2002,14129651896
TZA,2003,15211487709
TZA,2004,16673062473
TZA,2005,18395383647
TZA,2006,18619859795
TZA,2007,21860434823
TZA,2008,27947821398
TZA,2009,29400573554
TZA,2010,32012892919
TZA,2011,34657140096
TZA,2012,39650394363
TZA,2013,45648857242
TZA,2014,49986726461
TZA,2015,47413919817
TZA,2016,49774409374
TZA,2017,53274884533
TZA,2018,57003712892
TZA,2019,61026731926
TZA,2020,66068737786
TZA,2021,70655628148
TZA,2022,75749121843
TZA,2023,79030935627
TZA,2024,78844405385
TZA,2025,
UGA,2000,6193246837
UGA,2001,5840503869
UGA,2002,6178563591
UGA,2003,6606884275
UGA,2004,7939487548
UGA,2005,9239221763
UGA,2006,9977647683
UGA,2007,11902564495
UGA,2008,14440404132
UGA,2009,25127805567
UGA,2010,26673441431
UGA,2011,27871725241
UGA,2012,27305915911
UGA,2013,28915786517
UGA,2014,32612397257
UGA,2015,32387183730
UGA,2016,29203988696
UGA,2017,30744473841
UGA,2018,32927025620
UGA,2019,35353061003
UGA,2020,37600368242
UGA,2021,40529788749
UGA,2022,45565333211
UGA,2023,48768955863
UGA,2024,53911907086
UGA,2025,
UKR,2000,32375083935
UKR,2001,39309580983
UKR,2002,43956163612
UKR,2003,52010355753
UKR,2004,67220154164
UKR,2005,89238865119
UKR,2006,1.11885E+11
UKR,2007,1.48734E+11
UKR,2008,1.8811E+11
UKR,2009,1.21552E+11
UKR,2010,1.41209E+11
UKR,2011,1.69334E+11
UKR,2012,1.82592E+11
UKR,2013,1.90499E+11
UKR,2014,1.33504E+11
UKR,2015,91030967789
UKR,2016,93355869404
UKR,2017,1.12091E+11
UKR,2018,1.30891E+11
UKR,2019,1.53883E+11
UKR,2020,1.56618E+11
UKR,2021,1.99766E+11
UKR,2022,1.6199E+11
UKR,2023,1.81222E+11
UKR,2024,1.90741E+11
UKR,2025,
UMC,2000,4.36761E+12
UMC,2001,4.37246E+12
UMC,2002,4.40793E+12
UMC,2003,4.91536E+12
UMC,2004,5.80008E+12
UMC,2005,6.89504E+12
UMC,2006,8.13424E+12
UMC,2007,1.00058E+13
UMC,2008,1.21051E+13
UMC,2009,1.20261E+13
UMC,2010,1.46969E+13
UMC,2011,1.75743E+13
UMC,2012,1.87654E+13
UMC,2013,1.99604E+13
UMC,2014,2.07351E+13
UMC,2015,1.99866E+13
UMC,2016,2.00852E+13
UMC,2017,2.20246E+13
UMC,2018,2.35789E+13
UMC,2019,2.39816E+13
UMC,2020,2.32431E+13
UMC,2021,2.77327E+13
UMC,2022,2.89407E+13
UMC,2023,2.99393E+13
UMC,2024,3.09861E+13
UMC,2025,
URY,2000,22823270892
URY,2001,20898761742
URY,2002,13606515723
URY,2003,12045638352
URY,2004,13686329890
URY,2005,17362857684
URY,2006,19741420740
URY,2007,23797773024
URY,2008,31119602539
URY,2009,32708319078
URY,2010,41950361212
URY,2011,50342406067
URY,2012,54232266359
URY,2013,61337621934
URY,2014,61496186974
URY,2015,57680327999
URY,2016,57480787465
URY,2017,65005997963
URY,2018,65344577416
URY,2019,62222313619
URY,2020,53559359262
URY,2021,60739084241
URY,2022,70594110920
URY,2023,77991666838
URY,2024,80961511074
URY,2025,
USA,2000,1.02509E+13
USA,2001,1.05819E+13
USA,2002,1.09291E+13
